OrderID,CustomerID,CustomerCount,RoomNumber,CheckInDate,CheckOutDate,StayDuration,TotalCost,PaymentMethod,SeasonalFactor
3103,4194,1,102,2024-07-28,2024-07-29,1,103.03,Credit Card,normal
3104,4195,1,103,2024-07-28,2024-08-04,7,734.29,Credit Card,normal
3105,4196,1,104,2024-07-28,2024-07-29,1,104.6,Credit Card,normal
3106,4197,1,105,2024-07-28,2024-07-29,1,98.27,Cash,normal
3107,4198,1,106,2024-07-28,2024-07-30,2,195.94,Credit Card,normal
3108,4199,1,107,2024-07-28,2024-08-04,7,731.88,Credit Card,normal
3109,4200,1,108,2024-07-28,2024-08-02,5,488.34,Credit Card,normal
3110,4201,1,109,2024-07-28,2024-08-01,4,410.35,Credit Card,normal
3111,4202,1,110,2024-07-28,2024-08-01,4,418.74,Credit Card,normal
3112,4203,2,111,2024-07-28,2024-08-04,7,1085.49,Online Transfer,normal
3113,4205,1,112,2024-07-28,2024-08-02,5,762.52,Cash,normal
3114,4206,2,113,2024-07-28,2024-07-30,2,299.2,Credit Card,normal
3115,4208,1,114,2024-07-28,2024-07-29,1,146.7,Cash,normal
3116,4209,1,115,2024-07-28,2024-07-29,1,149.5,Credit Card,normal
3117,4210,2,116,2024-07-28,2024-07-29,1,156.51,Cash,normal
3118,4212,2,117,2024-07-28,2024-07-29,1,143.5,Online Transfer,normal
3119,4214,3,118,2024-07-28,2024-07-30,2,415.85,Credit Card,normal
3120,4217,2,119,2024-07-28,2024-07-29,1,191.35,Cash,normal
3121,4219,3,120,2024-07-28,2024-07-30,2,481.82,Credit Card,normal
3122,4222,1,101,2024-07-29,2024-07-30,1,98.75,Credit Card,normal
3123,4223,2,116,2024-07-29,2024-08-05,7,1051.17,Online Transfer,normal
3124,4225,1,118,2024-07-29,2024-07-30,1,192.83,Credit Card,normal
3125,4226,1,110,2024-07-29,2024-07-31,2,209.02,Cash,normal
3126,4227,1,109,2024-07-29,2024-07-30,1,98.55,Credit Card,normal
3127,4228,1,111,2024-07-29,2024-07-30,1,151.05,Credit Card,normal
3128,4229,2,115,2024-07-30,2024-07-31,1,155.99,Credit Card,normal
3129,4231,2,113,2024-07-30,2024-07-31,1,151.93,Credit Card,normal
3130,4233,1,108,2024-07-30,2024-07-31,1,99.57,Credit Card,normal
3131,4234,1,101,2024-07-30,2024-07-31,1,99.71,Online Transfer,normal
3132,4235,2,111,2024-07-30,2024-08-01,2,289.48,Cash,normal
3133,4237,1,107,2024-07-30,2024-08-02,3,289.07,Cash,normal
3134,4238,2,118,2024-07-30,2024-07-31,1,194.94,Credit Card,normal
3135,4240,1,106,2024-07-30,2024-07-31,1,97.27,Credit Card,normal
3136,4241,1,105,2024-07-30,2024-07-31,1,96.44,Cash,normal
3137,4242,1,117,2024-07-30,2024-07-31,1,145.43,Credit Card,normal
3138,4243,1,104,2024-07-30,2024-07-31,1,99.47,Cash,normal
3139,4244,2,112,2024-07-30,2024-08-06,7,1053.28,Credit Card,normal
3140,4246,3,118,2024-07-31,2024-08-01,1,206.49,Credit Card,normal
3141,4249,2,114,2024-07-31,2024-08-01,1,156.36,Cash,normal
3142,4251,1,116,2024-07-31,2024-08-01,1,155.97,Credit Card,normal
3143,4252,1,106,2024-07-31,2024-08-05,5,497.38,Cash,normal
3144,4253,3,120,2024-07-31,2024-08-01,1,242.0,Online Transfer,normal
3145,4256,1,112,2024-07-31,2024-08-03,3,447.32,Credit Card,normal
3146,4257,1,113,2024-07-31,2024-08-02,2,286.99,Credit Card,normal
3147,4258,1,110,2024-08-01,2024-08-06,5,510.07,Online Transfer,normal
3148,4259,1,107,2024-08-01,2024-08-04,3,309.32,Cash,normal
3149,4260,1,102,2024-08-01,2024-08-03,2,195.56,Cash,normal
3150,4261,1,109,2024-08-01,2024-08-10,9,873.86,Online Transfer,normal
3151,4262,1,106,2024-08-01,2024-08-03,2,193.89,Credit Card,normal
3152,4263,1,101,2024-08-01,2024-08-03,2,191.35,Credit Card,normal
3153,4264,2,116,2024-08-01,2024-08-02,1,153.99,Credit Card,normal
3154,4266,1,101,2024-08-02,2024-08-04,2,192.4,Credit Card,normal
3155,4267,1,102,2024-08-02,2024-08-04,2,206.57,Credit Card,normal
3156,4268,1,103,2024-08-02,2024-08-03,1,97.78,Online Transfer,normal
3157,4269,1,104,2024-08-02,2024-08-03,1,100.86,Credit Card,normal
3158,4270,1,105,2024-08-02,2024-08-09,7,709.19,Credit Card,normal
3159,4271,1,106,2024-08-02,2024-08-05,3,313.74,Online Transfer,normal
3160,4272,1,107,2024-08-02,2024-08-03,1,95.18,Credit Card,normal
3161,4273,1,108,2024-08-02,2024-08-06,4,388.99,Cash,normal
3162,4274,1,109,2024-08-02,2024-08-03,1,96.86,Credit Card,normal
3163,4275,1,110,2024-08-02,2024-08-06,4,395.69,Cash,normal
3164,4276,2,111,2024-08-02,2024-08-06,4,597.25,Cash,normal
3165,4278,1,112,2024-08-02,2024-08-03,1,148.86,Credit Card,normal
3166,4279,1,113,2024-08-02,2024-08-03,1,148.42,Cash,normal
3167,4280,1,114,2024-08-02,2024-08-03,1,155.41,Credit Card,normal
3168,4281,2,115,2024-08-02,2024-08-03,1,152.24,Online Transfer,normal
3169,4283,1,116,2024-08-02,2024-08-04,2,312.65,Online Transfer,normal
3170,4284,1,117,2024-08-02,2024-08-04,2,287.46,Credit Card,normal
3171,4285,1,118,2024-08-02,2024-08-03,1,207.7,Cash,normal
3172,4286,2,119,2024-08-02,2024-08-04,2,406.23,Online Transfer,normal
3173,4288,2,120,2024-08-02,2024-08-03,1,261.45,Credit Card,normal
3174,4290,1,101,2024-08-03,2024-08-13,10,1023.89,Cash,normal
3175,4291,1,102,2024-08-03,2024-08-04,1,100.16,Credit Card,normal
3176,4292,1,103,2024-08-03,2024-08-04,1,96.68,Credit Card,normal
3177,4293,1,104,2024-08-03,2024-08-12,9,886.33,Cash,normal
3178,4294,1,105,2024-08-03,2024-08-09,6,589.72,Cash,normal
3179,4295,1,106,2024-08-03,2024-08-05,2,191.65,Credit Card,normal
3180,4296,1,107,2024-08-03,2024-08-04,1,95.05,Credit Card,normal
3181,4297,1,108,2024-08-03,2024-08-04,1,95.55,Cash,normal
3182,4298,1,109,2024-08-03,2024-08-04,1,99.96,Credit Card,normal
3183,4299,1,110,2024-08-03,2024-08-04,1,98.05,Online Transfer,normal
3184,4300,1,111,2024-08-03,2024-08-06,3,443.92,Online Transfer,normal
3185,4301,2,112,2024-08-03,2024-08-05,2,297.66,Credit Card,normal
3186,4303,2,113,2024-08-03,2024-08-05,2,306.31,Cash,normal
3187,4305,2,114,2024-08-03,2024-08-07,4,626.4,Cash,normal
3188,4307,1,115,2024-08-03,2024-08-11,8,1150.32,Credit Card,normal
3189,4308,2,116,2024-08-03,2024-08-09,6,858.1,Credit Card,normal
3190,4310,1,117,2024-08-03,2024-08-06,3,466.02,Cash,normal
3191,4311,2,118,2024-08-03,2024-08-09,6,1207.39,Cash,normal
3192,4313,2,119,2024-08-03,2024-08-04,1,198.39,Credit Card,normal
3193,4315,1,120,2024-08-03,2024-08-07,4,1034.23,Online Transfer,normal
3194,4316,1,101,2024-08-04,2024-08-09,5,507.81,Credit Card,normal
3195,4317,1,102,2024-08-04,2024-08-05,1,102.23,Credit Card,normal
3196,4318,1,103,2024-08-04,2024-08-09,5,515.4,Credit Card,normal
3197,4319,1,104,2024-08-04,2024-08-06,2,196.51,Cash,normal
3198,4320,1,105,2024-08-04,2024-08-05,1,102.84,Credit Card,normal
3199,4321,1,106,2024-08-04,2024-08-13,9,895.85,Credit Card,normal
3200,4322,1,107,2024-08-04,2024-08-05,1,98.38,Credit Card,normal
3201,4323,1,108,2024-08-04,2024-08-05,1,98.27,Credit Card,normal
3202,4324,1,109,2024-08-04,2024-08-13,9,942.87,Credit Card,normal
3203,4325,1,110,2024-08-04,2024-08-05,1,104.86,Cash,normal
3204,4326,2,111,2024-08-04,2024-08-05,1,154.6,Online Transfer,normal
3205,4328,2,112,2024-08-04,2024-08-06,2,308.32,Online Transfer,normal
3206,4330,2,113,2024-08-04,2024-08-05,1,146.62,Credit Card,normal
3207,4332,1,114,2024-08-04,2024-08-05,1,143.88,Credit Card,normal
3208,4333,1,115,2024-08-04,2024-08-06,2,308.25,Credit Card,normal
3209,4334,2,116,2024-08-04,2024-08-05,1,146.88,Cash,normal
3210,4336,2,117,2024-08-04,2024-08-05,1,155.69,Credit Card,normal
3211,4338,1,118,2024-08-04,2024-08-08,4,816.64,Credit Card,normal
3212,4339,2,119,2024-08-04,2024-08-06,2,413.57,Credit Card,normal
3213,4341,4,120,2024-08-04,2024-08-06,2,495.73,Credit Card,normal
3214,4345,1,107,2024-08-05,2024-08-11,6,625.89,Credit Card,normal
3215,4346,2,115,2024-08-05,2024-08-10,5,785.54,Credit Card,normal
3216,4348,1,101,2024-08-05,2024-08-06,1,101.21,Online Transfer,normal
3217,4349,2,111,2024-08-05,2024-08-06,1,151.89,Credit Card,normal
3218,4351,1,108,2024-08-05,2024-08-06,1,104.32,Cash,normal
3219,4352,1,106,2024-08-05,2024-08-06,1,96.85,Credit Card,normal
3220,4353,1,110,2024-08-06,2024-08-12,6,609.35,Credit Card,normal
3221,4354,1,109,2024-08-06,2024-08-07,1,95.68,Credit Card,normal
3222,4355,3,120,2024-08-06,2024-08-14,8,2010.59,Credit Card,normal
3223,4358,1,115,2024-08-06,2024-08-07,1,150.36,Cash,normal
3224,4359,1,108,2024-08-06,2024-08-08,2,192.03,Cash,normal
3225,4360,1,101,2024-08-06,2024-08-11,5,520.34,Credit Card,normal
3226,4361,1,116,2024-08-06,2024-08-07,1,151.29,Online Transfer,normal
3227,4362,1,114,2024-08-06,2024-08-07,1,150.72,Credit Card,normal
3228,4363,3,118,2024-08-06,2024-08-07,1,208.1,Online Transfer,normal
3229,4366,2,112,2024-08-06,2024-08-10,4,589.8,Credit Card,normal
3230,4368,2,111,2024-08-06,2024-08-11,5,758.43,Cash,normal
3231,4370,1,103,2024-08-06,2024-08-08,2,208.21,Credit Card,normal
3232,4371,1,109,2024-08-07,2024-08-08,1,95.51,Cash,normal
3233,4372,1,104,2024-08-07,2024-08-10,3,296.17,Credit Card,normal
3234,4373,1,112,2024-08-07,2024-08-10,3,451.67,Credit Card,normal
3235,4374,2,116,2024-08-07,2024-08-08,1,155.94,Cash,normal
3236,4376,3,119,2024-08-07,2024-08-12,5,952.06,Credit Card,normal
3237,4379,1,107,2024-08-07,2024-08-09,2,193.64,Credit Card,normal
3238,4380,1,111,2024-08-07,2024-08-10,3,451.6,Cash,normal
3239,4381,3,120,2024-08-07,2024-08-08,1,254.18,Credit Card,normal
3240,4384,1,110,2024-08-07,2024-08-08,1,99.45,Credit Card,normal
3241,4385,1,103,2024-08-07,2024-08-08,1,96.56,Credit Card,normal
3242,4386,2,115,2024-08-07,2024-08-14,7,1034.34,Credit Card,normal
3243,4388,1,108,2024-08-07,2024-08-13,6,622.68,Cash,normal
3244,4389,2,113,2024-08-07,2024-08-08,1,144.42,Credit Card,normal
3245,4391,2,116,2024-08-08,2024-08-13,5,773.35,Cash,normal
3246,4393,1,106,2024-08-08,2024-08-12,4,405.68,Credit Card,normal
3247,4394,1,102,2024-08-08,2024-08-09,1,95.27,Credit Card,normal
3248,4395,2,112,2024-08-08,2024-08-10,2,294.17,Credit Card,normal
3249,4397,1,101,2024-08-08,2024-08-15,7,674.68,Cash,normal
3250,4398,1,107,2024-08-08,2024-08-11,3,304.81,Credit Card,normal
3251,4399,1,110,2024-08-08,2024-08-09,1,100.13,Credit Card,normal
3252,4400,1,101,2024-08-09,2024-08-15,6,603.16,Credit Card,normal
3253,4401,1,102,2024-08-09,2024-08-11,2,205.56,Cash,normal
3254,4402,1,103,2024-08-09,2024-08-12,3,292.19,Credit Card,normal
3255,4403,1,104,2024-08-09,2024-08-15,6,629.31,Online Transfer,normal
3256,4404,1,105,2024-08-09,2024-08-18,9,919.09,Cash,normal
3257,4405,1,106,2024-08-09,2024-08-10,1,100.01,Credit Card,normal
3258,4406,1,107,2024-08-09,2024-08-10,1,104.21,Credit Card,normal
3259,4407,1,108,2024-08-09,2024-08-17,8,763.45,Online Transfer,normal
3260,4408,1,109,2024-08-09,2024-08-11,2,194.92,Online Transfer,normal
3261,4409,1,110,2024-08-09,2024-08-11,2,204.25,Credit Card,normal
3262,4410,2,111,2024-08-09,2024-08-11,2,286.65,Credit Card,normal
3263,4412,2,112,2024-08-09,2024-08-10,1,157.39,Credit Card,normal
3264,4414,1,113,2024-08-09,2024-08-10,1,151.19,Online Transfer,normal
3265,4415,2,114,2024-08-09,2024-08-14,5,766.27,Credit Card,normal
3266,4417,2,115,2024-08-09,2024-08-10,1,146.69,Cash,normal
3267,4419,1,116,2024-08-09,2024-08-13,4,612.88,Online Transfer,normal
3268,4420,2,117,2024-08-09,2024-08-10,1,150.78,Cash,normal
3269,4422,2,118,2024-08-09,2024-08-10,1,199.54,Online Transfer,normal
3270,4424,3,119,2024-08-09,2024-08-10,1,206.37,Credit Card,normal
3271,4427,4,120,2024-08-09,2024-08-10,1,247.53,Credit Card,normal
3272,4431,1,101,2024-08-10,2024-08-12,2,191.03,Cash,normal
3273,4432,1,102,2024-08-10,2024-08-11,1,103.65,Cash,normal
3274,4433,1,103,2024-08-10,2024-08-11,1,101.67,Credit Card,normal
3275,4434,1,104,2024-08-10,2024-08-11,1,102.79,Cash,normal
3276,4435,1,105,2024-08-10,2024-08-13,3,298.52,Credit Card,normal
3277,4436,1,106,2024-08-10,2024-08-13,3,311.69,Cash,normal
3278,4437,1,107,2024-08-10,2024-08-13,3,301.9,Credit Card,normal
3279,4438,1,108,2024-08-10,2024-08-11,1,102.08,Cash,normal
3280,4439,1,109,2024-08-10,2024-08-12,2,204.18,Cash,normal
3281,4440,1,110,2024-08-10,2024-08-12,2,202.8,Cash,normal
3282,4441,2,111,2024-08-10,2024-08-12,2,287.64,Credit Card,normal
3283,4443,1,112,2024-08-10,2024-08-11,1,156.71,Credit Card,normal
3284,4444,2,113,2024-08-10,2024-08-17,7,1062.22,Online Transfer,normal
3285,4446,2,114,2024-08-10,2024-08-11,1,151.08,Credit Card,normal
3286,4448,2,115,2024-08-10,2024-08-12,2,294.81,Credit Card,normal
3287,4450,1,116,2024-08-10,2024-08-16,6,874.96,Credit Card,normal
3288,4451,2,117,2024-08-10,2024-08-11,1,153.31,Cash,normal
3289,4453,3,118,2024-08-10,2024-08-15,5,1040.63,Credit Card,normal
3290,4456,3,119,2024-08-10,2024-08-13,3,628.37,Credit Card,normal
3291,4459,1,120,2024-08-10,2024-08-12,2,515.91,Credit Card,normal
3292,4460,1,101,2024-08-11,2024-08-13,2,193.61,Credit Card,normal
3293,4461,1,102,2024-08-11,2024-08-12,1,98.73,Credit Card,normal
3294,4462,1,103,2024-08-11,2024-08-12,1,103.93,Online Transfer,normal
3295,4463,1,104,2024-08-11,2024-08-13,2,206.25,Cash,normal
3296,4464,1,105,2024-08-11,2024-08-12,1,100.82,Credit Card,normal
3297,4465,1,106,2024-08-11,2024-08-17,6,610.58,Credit Card,normal
3298,4466,1,107,2024-08-11,2024-08-19,8,778.85,Cash,normal
3299,4467,1,108,2024-08-11,2024-08-20,9,882.29,Credit Card,normal
3300,4468,1,109,2024-08-11,2024-08-14,3,294.34,Credit Card,normal
3301,4469,1,110,2024-08-11,2024-08-12,1,96.29,Credit Card,normal
3302,4470,2,111,2024-08-11,2024-08-13,2,292.13,Online Transfer,normal
3303,4472,1,112,2024-08-11,2024-08-12,1,150.43,Credit Card,normal
3304,4473,1,113,2024-08-11,2024-08-12,1,144.74,Online Transfer,normal
3305,4474,1,114,2024-08-11,2024-08-12,1,147.18,Credit Card,normal
3306,4475,1,115,2024-08-11,2024-08-12,1,152.77,Credit Card,normal
3307,4476,2,116,2024-08-11,2024-08-14,3,443.69,Online Transfer,normal
3308,4478,1,117,2024-08-11,2024-08-12,1,146.15,Credit Card,normal
3309,4479,3,118,2024-08-11,2024-08-13,2,382.39,Online Transfer,normal
3310,4482,2,119,2024-08-11,2024-08-12,1,198.35,Cash,normal
3311,4484,1,120,2024-08-11,2024-08-13,2,482.01,Online Transfer,normal
3312,4485,3,118,2024-08-12,2024-08-13,1,191.42,Online Transfer,normal
3313,4488,1,102,2024-08-12,2024-08-13,1,96.23,Credit Card,normal
3314,4489,1,101,2024-08-12,2024-08-13,1,103.01,Credit Card,normal
3315,4490,1,108,2024-08-12,2024-08-16,4,415.57,Online Transfer,normal
3316,4491,2,111,2024-08-12,2024-08-14,2,294.52,Credit Card,normal
3317,4493,2,112,2024-08-12,2024-08-15,3,459.69,Credit Card,normal
3318,4495,1,120,2024-08-12,2024-08-14,2,511.3,Credit Card,normal
3319,4496,1,105,2024-08-12,2024-08-20,8,813.34,Credit Card,normal
3320,4497,2,117,2024-08-12,2024-08-21,9,1308.7,Online Transfer,normal
3321,4499,1,103,2024-08-12,2024-08-13,1,96.64,Cash,normal
3322,4500,1,110,2024-08-12,2024-08-13,1,101.75,Online Transfer,normal
3323,4501,2,114,2024-08-12,2024-08-22,10,1443.92,Credit Card,normal
3324,4503,1,104,2024-08-12,2024-08-15,3,309.98,Online Transfer,normal
3325,4504,1,116,2024-08-12,2024-08-14,2,304.92,Credit Card,normal
3326,4505,2,115,2024-08-13,2024-08-14,1,143.34,Credit Card,normal
3327,4507,2,112,2024-08-13,2024-08-17,4,603.25,Cash,normal
3328,4509,1,108,2024-08-13,2024-08-14,1,103.96,Online Transfer,normal
3329,4510,1,113,2024-08-13,2024-08-14,1,153.44,Online Transfer,normal
3330,4511,1,110,2024-08-13,2024-08-16,3,301.4,Online Transfer,normal
3331,4512,1,103,2024-08-13,2024-08-15,2,191.32,Online Transfer,normal
3332,4513,1,107,2024-08-13,2024-08-21,8,821.57,Credit Card,normal
3333,4514,1,118,2024-08-13,2024-08-14,1,198.26,Cash,normal
3334,4515,1,106,2024-08-13,2024-08-14,1,96.23,Credit Card,normal
3335,4516,1,109,2024-08-13,2024-08-14,1,95.1,Cash,normal
3336,4517,1,110,2024-08-14,2024-08-16,2,194.45,Cash,normal
3337,4518,1,102,2024-08-14,2024-08-18,4,419.05,Online Transfer,normal
3338,4519,1,105,2024-08-14,2024-08-15,1,99.37,Credit Card,normal
3339,4520,1,106,2024-08-14,2024-08-15,1,95.5,Online Transfer,normal
3340,4521,1,104,2024-08-14,2024-08-24,10,1023.03,Online Transfer,normal
3341,4522,1,103,2024-08-14,2024-08-16,2,204.05,Credit Card,normal
3342,4523,1,101,2024-08-14,2024-08-15,1,99.14,Cash,normal
3343,4524,4,120,2024-08-14,2024-08-20,6,1485.12,Credit Card,normal
3344,4528,1,108,2024-08-14,2024-08-20,6,619.01,Credit Card,normal
3345,4529,1,114,2024-08-14,2024-08-16,2,309.4,Cash,normal
3346,4530,1,112,2024-08-14,2024-08-15,1,147.4,Online Transfer,normal
3347,4531,2,115,2024-08-15,2024-08-20,5,766.77,Cash,normal
3348,4533,1,109,2024-08-15,2024-08-16,1,100.88,Credit Card,normal
3349,4534,1,105,2024-08-15,2024-08-16,1,97.26,Credit Card,normal
3350,4535,3,119,2024-08-15,2024-08-21,6,1235.04,Cash,normal
3351,4538,1,103,2024-08-15,2024-08-16,1,99.08,Credit Card,normal
3352,4539,1,104,2024-08-15,2024-08-20,5,518.42,Credit Card,normal
3353,4540,1,108,2024-08-15,2024-08-17,2,202.49,Credit Card,normal
3354,4541,1,120,2024-08-15,2024-08-18,3,748.58,Cash,normal
3355,4542,1,110,2024-08-15,2024-08-16,1,98.82,Credit Card,normal
3356,4543,2,118,2024-08-15,2024-08-22,7,1398.04,Credit Card,normal
3357,4545,1,117,2024-08-15,2024-08-16,1,154.82,Credit Card,normal
3358,4546,1,101,2024-08-15,2024-08-16,1,98.39,Credit Card,normal
3359,4547,1,106,2024-08-15,2024-08-16,1,95.94,Credit Card,normal
3360,4548,1,101,2024-08-16,2024-08-18,2,204.28,Credit Card,normal
3361,4549,1,102,2024-08-16,2024-08-23,7,690.87,Cash,normal
3362,4550,1,103,2024-08-16,2024-08-17,1,104.58,Online Transfer,normal
3363,4551,1,104,2024-08-16,2024-08-21,5,484.55,Credit Card,normal
3364,4552,1,105,2024-08-16,2024-08-24,8,820.13,Cash,normal
3365,4553,1,106,2024-08-16,2024-08-17,1,101.07,Online Transfer,normal
3366,4554,1,107,2024-08-16,2024-08-17,1,103.94,Credit Card,normal
3367,4555,1,108,2024-08-16,2024-08-17,1,103.23,Online Transfer,normal
3368,4556,1,109,2024-08-16,2024-08-19,3,297.69,Credit Card,normal
3369,4557,1,110,2024-08-16,2024-08-18,2,203.73,Credit Card,normal
3370,4558,2,111,2024-08-16,2024-08-22,6,881.67,Online Transfer,normal
3371,4560,2,112,2024-08-16,2024-08-17,1,150.79,Credit Card,normal
3372,4562,1,113,2024-08-16,2024-08-17,1,147.2,Cash,normal
3373,4563,2,114,2024-08-16,2024-08-25,9,1371.74,Cash,normal
3374,4565,2,115,2024-08-16,2024-08-17,1,143.96,Credit Card,normal
3375,4567,2,116,2024-08-16,2024-08-17,1,153.67,Credit Card,normal
3376,4569,1,117,2024-08-16,2024-08-17,1,153.7,Credit Card,normal
3377,4570,3,118,2024-08-16,2024-08-17,1,200.44,Online Transfer,normal
3378,4573,1,119,2024-08-16,2024-08-19,3,629.83,Credit Card,normal
3379,4574,2,120,2024-08-16,2024-08-17,1,240.8,Cash,normal
3380,4576,1,101,2024-08-17,2024-08-20,3,296.84,Credit Card,normal
3381,4577,1,102,2024-08-17,2024-08-20,3,300.84,Online Transfer,normal
3382,4578,1,103,2024-08-17,2024-08-19,2,207.94,Cash,normal
3383,4579,1,104,2024-08-17,2024-08-18,1,101.16,Cash,normal
3384,4580,1,105,2024-08-17,2024-08-19,2,198.45,Cash,normal
3385,4581,1,106,2024-08-17,2024-08-19,2,196.51,Credit Card,normal
3386,4582,1,107,2024-08-17,2024-08-18,1,100.58,Online Transfer,normal
3387,4583,1,108,2024-08-17,2024-08-27,10,951.27,Online Transfer,normal
3388,4584,1,109,2024-08-17,2024-08-21,4,413.85,Credit Card,normal
3389,4585,1,110,2024-08-17,2024-08-22,5,482.74,Credit Card,normal
3390,4586,1,111,2024-08-17,2024-08-19,2,312.81,Online Transfer,normal
3391,4587,1,112,2024-08-17,2024-08-19,2,313.33,Cash,normal
3392,4588,1,113,2024-08-17,2024-08-20,3,450.71,Cash,normal
3393,4589,1,114,2024-08-17,2024-08-19,2,303.92,Credit Card,normal
3394,4590,1,115,2024-08-17,2024-08-18,1,155.3,Cash,normal
3395,4591,2,116,2024-08-17,2024-08-18,1,156.3,Credit Card,normal
3396,4593,1,117,2024-08-17,2024-08-21,4,593.92,Cash,normal
3397,4594,3,118,2024-08-17,2024-08-21,4,839.98,Online Transfer,normal
3398,4597,1,119,2024-08-17,2024-08-19,2,414.17,Credit Card,normal
3399,4598,4,120,2024-08-17,2024-08-20,3,771.47,Cash,normal
3400,4602,1,101,2024-08-18,2024-08-24,6,596.37,Credit Card,normal
3401,4603,1,102,2024-08-18,2024-08-20,2,191.87,Credit Card,normal
3402,4604,1,103,2024-08-18,2024-08-23,5,492.28,Credit Card,normal
3403,4605,1,104,2024-08-18,2024-08-20,2,191.35,Credit Card,normal
3404,4606,1,105,2024-08-18,2024-08-27,9,903.48,Cash,normal
3405,4607,1,106,2024-08-18,2024-08-19,1,104.71,Cash,normal
3406,4608,1,107,2024-08-18,2024-08-19,1,103.22,Credit Card,normal
3407,4609,1,108,2024-08-18,2024-08-20,2,190.37,Credit Card,normal
3408,4610,1,109,2024-08-18,2024-08-20,2,207.86,Credit Card,normal
3409,4611,1,110,2024-08-18,2024-08-19,1,103.68,Cash,normal
3410,4612,1,111,2024-08-18,2024-08-19,1,149.28,Cash,normal
3411,4613,1,112,2024-08-18,2024-08-24,6,882.33,Credit Card,normal
3412,4614,1,113,2024-08-18,2024-08-23,5,757.24,Cash,normal
3413,4615,1,114,2024-08-18,2024-08-26,8,1149.58,Cash,normal
3414,4616,1,115,2024-08-18,2024-08-19,1,156.31,Credit Card,normal
3415,4617,1,116,2024-08-18,2024-08-25,7,1072.78,Online Transfer,normal
3416,4618,2,117,2024-08-18,2024-08-21,3,448.86,Cash,normal
3417,4620,1,118,2024-08-18,2024-08-23,5,988.58,Online Transfer,normal
3418,4621,2,119,2024-08-18,2024-08-19,1,193.02,Online Transfer,normal
3419,4623,1,120,2024-08-18,2024-08-20,2,476.85,Cash,normal
3420,4624,1,104,2024-08-19,2024-08-28,9,880.61,Credit Card,normal
3421,4625,1,110,2024-08-19,2024-08-20,1,101.82,Cash,normal
3422,4626,1,113,2024-08-19,2024-08-20,1,149.71,Online Transfer,normal
3423,4627,1,105,2024-08-19,2024-08-21,2,208.77,Credit Card,normal
3424,4628,1,114,2024-08-19,2024-08-20,1,154.22,Cash,normal
3425,4629,3,118,2024-08-19,2024-08-20,1,203.41,Credit Card,normal
3426,4632,1,103,2024-08-20,2024-08-25,5,503.2,Credit Card,normal
3427,4633,2,115,2024-08-20,2024-08-29,9,1361.39,Online Transfer,normal
3428,4635,2,114,2024-08-20,2024-08-25,5,727.79,Credit Card,normal
3429,4637,1,109,2024-08-20,2024-08-23,3,289.42,Credit Card,normal
